confirm_idx,entry_idx,exit_idx,horizon_end_idx,parent_sign,option_type,confirm_day,entry_day,exit_day,horizon_day,entry_ts,exit_ts,entry_spot,exit_spot,exit_class,holding_bars,structural_outcome,contract_code,expiry,strike,entry_ask,exit_bid,option_entry_ts,option_exit_ts,net_cny,premium_return,entry_premium_cny,exit_premium_cny,intrinsic_at_entry,time_to_expiry_days,spot_move,status
599327,599328,599365.0,600528,1,C,2025-04-16,2025-04-16,2025-04-16,2025-04-23,2025-04-16 13:08:00+08:00,2025-04-16 13:45:00+08:00,5811.92,5791.05,temporal_completion,37.0,recovery,MO2505-C-5800,2025-05-16,5800.0,122.8,119.6,2025-04-16 13:08:02.100000+08:00,2025-04-16 13:45:04.600000+08:00,-348.0000000000003,-0.026058631921824116,12280.0,11960.0,11.920000000000073,30.0,-0.0035908959517680916,completed_two_leg
600526,600527,600641.0,601727,1,C,2025-04-23,2025-04-23,2025-04-24,2025-04-30,2025-04-23 13:07:00+08:00,2025-04-24 09:31:00+08:00,6002.03,5967.03,temporal_completion,114.0,recovery,MO2505-C-6000,2025-05-16,6000.0,114.6,100.2,2025-04-23 13:07:04.700000+08:00,2025-04-24 09:31:02.800000+08:00,-1467.999999999999,-0.12565445026178002,11460.0,10020.0,2.0299999999997453,23.0,-0.005831360389734752,completed_two_leg
600801,600802,600901.0,602002,1,C,2025-04-24,2025-04-24,2025-04-25,2025-05-06,2025-04-24 13:42:00+08:00,2025-04-25 09:51:00+08:00,5937.06,5901.73,temporal_completion,99.0,recovery,MO2505-C-5900,2025-05-16,5900.0,123.6,115.8,2025-04-24 13:42:02.800000+08:00,2025-04-25 09:51:01.900000+08:00,-807.9999999999998,-0.06310679611650483,12360.0,11580.0,37.0600000000004,22.0,-0.005950756771870402,completed_two_leg
602302,602303,602565.0,603503,1,C,2025-05-07,2025-05-07,2025-05-09,2025-05-14,2025-05-07 14:43:00+08:00,2025-05-09 09:35:00+08:00,6110.26,6119.74,temporal_completion,262.0,recovery,MO2505-C-6100,2025-05-16,6100.0,71.2,63.0,2025-05-07 14:43:02.600000+08:00,2025-05-09 09:35:02.500000+08:00,-848.0000000000002,-0.1151685393258427,7120.0,6300.0,10.260000000000218,9.0,0.001551488807350232,completed_two_leg
603080,603081,603086.0,604281,-1,P,2025-05-13,2025-05-13,2025-05-13,2025-05-20,2025-05-13 10:11:00+08:00,2025-05-13 10:16:00+08:00,6159.1,6166.82,parent_failure,5.0,failure,MO2506-P-6200,2025-06-20,6200.0,278.4,272.8,2025-05-13 10:11:02.800000+08:00,2025-05-13 10:16:07.800000+08:00,-587.9999999999966,-0.02011494252873547,27839.999999999996,27280.0,40.899999999999636,38.0,0.0012534298842361569,completed_two_leg
603437,603438,603467.0,604638,1,C,2025-05-14,2025-05-14,2025-05-14,2025-05-21,2025-05-14 13:38:00+08:00,2025-05-14 14:07:00+08:00,6162.81,6146.28,temporal_completion,29.0,failure,MO2506-C-6200,2025-06-20,6200.0,100.2,90.4,2025-05-14 13:38:02.900000+08:00,2025-05-14 14:07:05.400000+08:00,-1007.9999999999998,-0.09780439121756479,10020.0,9040.0,0.0,37.0,-0.0026822180141852225,completed_two_leg
603895,603896,604001.0,605096,1,C,2025-05-16,2025-05-16,2025-05-19,2025-05-23,2025-05-16 13:16:00+08:00,2025-05-19 09:31:00+08:00,6095.44,6055.27,parent_failure,105.0,failure,MO2506-C-6100,2025-06-20,6100.0,101.0,77.8,2025-05-16 13:16:02.800000+08:00,2025-05-19 09:31:02.200000+08:00,-2348.0000000000005,-0.22970297029702968,10100.0,7780.0,0.0,35.0,-0.006590172325541599,completed_two_leg
604083,604084,604558.0,605284,1,C,2025-05-19,2025-05-19,2025-05-21,2025-05-26,2025-05-19 10:54:00+08:00,2025-05-21 10:48:00+08:00,6058.13,6110.31,temporal_completion,474.0,recovery,MO2506-C-6100,2025-06-20,6100.0,72.2,85.0,2025-05-19 10:54:02.700000+08:00,2025-05-21 10:48:01.100000+08:00,1251.9999999999998,0.17728531855955665,7220.0,8500.0,0.0,32.0,0.00861321893059408,completed_two_leg
604558,604559,604736.0,605759,-1,P,2025-05-21,2025-05-21,2025-05-22,2025-05-28,2025-05-21 10:49:00+08:00,2025-05-22 09:46:00+08:00,6112.47,6142.75,temporal_completion,177.0,recovery,MO2506-P-6100,2025-06-20,6100.0,203.0,173.4,2025-05-21 10:49:06.600000+08:00,2025-05-22 09:46:04.800000+08:00,-2987.9999999999995,-0.14581280788177342,20300.0,17340.0,0.0,30.0,0.004953807544249678,completed_two_leg
605311,605312,605429.0,606512,-1,P,2025-05-26,2025-05-26,2025-05-26,2025-06-03,2025-05-26 11:22:00+08:00,2025-05-26 14:49:00+08:00,5994.11,6024.34,temporal_completion,117.0,recovery,MO2506-P-6000,2025-06-20,6000.0,192.0,173.0,2025-05-26 11:22:02.600000+08:00,2025-05-26 14:49:25.600000+08:00,-1928.0,-0.09895833333333337,19200.0,17300.0,5.890000000000327,25.0,0.005043284157281169,completed_two_leg
605451,605452,,606652,-1,P,2025-05-27,2025-05-27,,,2025-05-27 09:42:00+08:00,,5978.27,,,,recovery,,,,,,,,,,,,,,,entry_invalid
605863,605864,605928.0,607064,-1,P,2025-05-28,2025-05-28,2025-05-29,2025-06-05,2025-05-28 14:04:00+08:00,2025-05-29 09:38:00+08:00,5982.3,6015.44,temporal_completion,64.0,censored,MO2506-P-6000,2025-06-20,6000.0,192.2,151.6,2025-05-28 14:04:01.100000+08:00,2025-05-29 09:38:02.700000+08:00,-4087.9999999999995,-0.21123829344432876,19220.0,15160.0,17.699999999999818,23.0,0.005539675375691555,completed_two_leg
607765,607766,608081.0,608966,1,C,2025-06-10,2025-06-10,2025-06-12,2025-06-17,2025-06-10 13:46:00+08:00,2025-06-12 09:31:00+08:00,6142.91,6151.96,temporal_completion,315.0,censored,MO2506-C-6100,2025-06-20,6100.0,72.8,72.2,2025-06-10 13:46:01.100000+08:00,2025-06-12 09:31:02.800000+08:00,-87.99999999999943,-0.008241758241758212,7280.0,7220.0,42.909999999999854,10.0,0.0014732431372102006,completed_two_leg
609366,609367,609791.0,610567,-1,P,2025-06-19,2025-06-19,2025-06-23,2025-06-26,2025-06-19 10:57:00+08:00,2025-06-23 10:01:00+08:00,6098.23,6037.98,temporal_completion,424.0,recovery,MO2507-P-6100,2025-07-18,6100.0,186.6,185.2,2025-06-19 10:57:06+08:00,2025-06-23 10:01:00.200000+08:00,-168.00000000000057,-0.007502679528403,18660.0,18520.0,1.7700000000004366,29.0,-0.009879915975619102,completed_two_leg
611683,611684,611962.0,612884,1,C,2025-07-03,2025-07-03,2025-07-04,2025-07-10,2025-07-03 09:34:00+08:00,2025-07-04 10:12:00+08:00,6334.07,6304.71,temporal_completion,278.0,recovery,MO2507-C-6300,2025-07-18,6300.0,88.0,58.4,2025-07-03 09:34:02.700000+08:00,2025-07-04 10:12:02.600000+08:00,-2988.0,-0.3363636363636364,8800.0,5840.0,34.06999999999971,15.0,-0.004635250320883633,completed_two_leg
613061,613062,613626.0,614262,1,C,2025-07-10,2025-07-10,2025-07-15,2025-07-17,2025-07-10 14:02:00+08:00,2025-07-15 09:56:00+08:00,6413.58,6439.75,temporal_completion,564.0,recovery,MO2507-C-6400,2025-07-18,6400.0,62.6,65.2,2025-07-10 14:02:02.500000+08:00,2025-07-15 09:56:02.700000+08:00,232.0000000000001,0.04153354632587858,6260.0,6520.0,13.579999999999927,8.0,0.004080404391930914,completed_two_leg
613785,613786,614007.0,614986,1,C,2025-07-15,2025-07-15,2025-07-16,2025-07-22,2025-07-15 14:06:00+08:00,2025-07-16 13:47:00+08:00,6429.07,6437.22,temporal_completion,221.0,recovery,MO2508-C-6400,2025-08-15,6400.0,117.8,111.2,2025-07-15 14:06:08.200000+08:00,2025-07-16 13:47:02.900000+08:00,-687.9999999999994,-0.05602716468590829,11780.0,11120.0,29.06999999999971,31.0,0.001267679462192861,completed_two_leg
614090,614091,615239.0,615291,1,C,2025-07-17,2025-07-17,2025-07-23,2025-07-24,2025-07-17 09:41:00+08:00,2025-07-23 14:19:00+08:00,6479.58,6621.43,temporal_completion,1148.0,recovery,MO2508-C-6500,2025-08-15,6500.0,91.0,171.6,2025-07-17 09:41:02.300000+08:00,2025-07-23 14:19:05.600000+08:00,8031.999999999999,0.8857142857142857,9100.0,17160.0,0.0,29.0,0.02189185101503499,completed_two_leg
615283,615284,616030.0,616484,1,C,2025-07-24,2025-07-24,2025-07-29,2025-07-31,2025-07-24 09:34:00+08:00,2025-07-29 10:00:00+08:00,6637.8,6685.24,temporal_completion,746.0,recovery,MO2508-C-6600,2025-08-15,6600.0,134.0,132.4,2025-07-24 09:34:02.500000+08:00,2025-07-29 10:00:02.600000+08:00,-187.99999999999943,-0.011940298507462699,13400.0,13240.0,37.80000000000018,22.0,0.007146946277380994,completed_two_leg
616108,616109,,617309,1,C,2025-07-29,2025-07-29,,,2025-07-29 11:19:00+08:00,,6735.95,,,,recovery,,,,,,,,,,,,,,,entry_invalid
616438,616439,616542.0,617639,1,C,2025-07-30,2025-07-30,2025-07-31,2025-08-06,2025-07-30 14:19:00+08:00,2025-07-31 10:32:00+08:00,6717.48,6700.07,temporal_completion,103.0,recovery,MO2508-C-6700,2025-08-15,6700.0,101.6,80.6,2025-07-30 14:19:02.500000+08:00,2025-07-31 10:32:01.800000+08:00,-2128.0,-0.20669291338582674,10160.0,8059.999999999999,17.479999999999563,16.0,-0.002591745714166649,completed_two_leg
617801,617802,617937.0,619002,1,C,2025-08-07,2025-08-07,2025-08-08,2025-08-14,2025-08-07 13:02:00+08:00,2025-08-08 09:47:00+08:00,6863.61,6817.8,temporal_completion,135.0,recovery,MO2508-C-6900,2025-08-15,6900.0,44.0,28.8,2025-08-07 13:02:02.900000+08:00,2025-08-08 09:47:02.700000+08:00,-1548.0,-0.34545454545454546,4400.0,2880.0,0.0,8.0,-0.006674330272261941,completed_two_leg
618522,618523,619003.0,619723,1,C,2025-08-12,2025-08-12,2025-08-14,2025-08-19,2025-08-12 13:03:00+08:00,2025-08-14 13:03:00+08:00,6947.12,7024.1,temporal_completion,480.0,recovery,MO2509-C-6900,2025-09-19,6900.0,161.6,209.8,2025-08-12 13:03:01.900000+08:00,2025-08-14 13:03:01.200000+08:00,4792.000000000002,0.2982673267326734,16160.0,20980.0,47.11999999999989,38.0,0.011080850769815465,completed_two_leg
619038,619039,619114.0,620239,1,C,2025-08-14,2025-08-14,2025-08-14,2025-08-21,2025-08-14 13:39:00+08:00,2025-08-14 14:54:00+08:00,7012.98,6978.9,temporal_completion,75.0,recovery,MO2509-C-7000,2025-09-19,7000.0,159.8,144.0,2025-08-14 13:39:02.200000+08:00,2025-08-14 14:54:02.200000+08:00,-1608.0000000000011,-0.09887359198998757,15980.000000000002,14400.0,12.979999999999563,36.0,-0.004859560415115927,completed_two_leg
619613,619614,619635.0,620814,1,C,2025-08-19,2025-08-19,2025-08-19,2025-08-26,2025-08-19 09:44:00+08:00,2025-08-19 10:05:00+08:00,7259.38,7205.06,temporal_completion,21.0,recovery,MO2509-C-7300,2025-09-19,7300.0,210.8,170.0,2025-08-19 09:44:01.200000+08:00,2025-08-19 10:05:02.700000+08:00,-4108.000000000001,-0.19354838709677424,21080.0,17000.0,0.0,31.0,-0.00748273268516042,completed_two_leg
619852,619853,619947.0,621053,1,C,2025-08-20,2025-08-20,2025-08-20,2025-08-27,2025-08-20 09:43:00+08:00,2025-08-20 11:17:00+08:00,7233.97,7195.66,temporal_completion,94.0,recovery,MO2509-C-7200,2025-09-19,7200.0,199.6,179.2,2025-08-20 09:43:02.200000+08:00,2025-08-20 11:17:02.700000+08:00,-2068.0000000000005,-0.10220440881763526,19960.0,17920.0,33.970000000000255,30.0,-0.005295847231879591,completed_two_leg
620164,620165,620282.0,621365,1,C,2025-08-21,2025-08-21,2025-08-21,2025-08-28,2025-08-21 10:55:00+08:00,2025-08-21 14:22:00+08:00,7302.31,7248.46,temporal_completion,117.0,recovery,MO2509-C-7300,2025-09-19,7300.0,213.4,174.0,2025-08-21 10:55:02+08:00,2025-08-21 14:22:01+08:00,-3968.0000000000005,-0.18462980318650424,21340.0,17400.0,2.3100000000004,29.0,-0.007374378792464387,completed_two_leg
620758,620759,621027.0,621959,1,C,2025-08-25,2025-08-25,2025-08-26,2025-09-01,2025-08-25 14:19:00+08:00,2025-08-26 14:47:00+08:00,7463.79,7471.59,temporal_completion,268.0,recovery,MO2509-C-7500,2025-09-19,7500.0,194.2,173.8,2025-08-25 14:19:02.500000+08:00,2025-08-26 14:47:02.500000+08:00,-2067.9999999999977,-0.10504634397528312,19420.0,17380.0,0.0,25.0,0.0010450454795754016,completed_two_leg
621045,621046,621206.0,622246,1,C,2025-08-27,2025-08-27,2025-08-27,2025-09-03,2025-08-27 09:36:00+08:00,2025-08-27 13:46:00+08:00,7506.52,7506.69,temporal_completion,160.0,recovery,MO2509-C-7500,2025-09-19,7500.0,194.0,175.8,2025-08-27 09:36:02.900000+08:00,2025-08-27 13:46:02.400000+08:00,-1847.9999999999989,-0.09381443298969061,19400.0,17580.0,6.520000000000437,23.0,2.2646978892870706e-05,completed_two_leg
621255,621256,621264.0,622456,1,C,2025-08-27,2025-08-27,2025-08-27,2025-09-03,2025-08-27 14:36:00+08:00,2025-08-27 14:44:00+08:00,7437.59,7386.33,temporal_completion,8.0,failure,MO2509-C-7400,2025-09-19,7400.0,200.4,176.6,2025-08-27 14:36:01.900000+08:00,2025-08-27 14:44:02.400000+08:00,-2408.000000000001,-0.11876247504990023,20040.0,17660.0,37.590000000000146,23.0,-0.006892017441133547,completed_two_leg
622460,622461,622481.0,623661,-1,P,2025-09-03,2025-09-03,2025-09-04,2025-09-10,2025-09-03 14:41:00+08:00,2025-09-04 09:31:00+08:00,7224.55,7237.38,temporal_completion,20.0,recovery,MO2509-P-7200,2025-09-19,7200.0,182.6,153.6,2025-09-03 14:41:04.100000+08:00,2025-09-04 09:31:02.800000+08:00,-2928.0,-0.15881708652792992,18260.0,15360.0,0.0,16.0,0.0017758891557260181,completed_two_leg
622502,622503,622571.0,623703,-1,P,2025-09-04,2025-09-04,2025-09-04,2025-09-11,2025-09-04 09:53:00+08:00,2025-09-04 11:01:00+08:00,7204.59,7135.53,temporal_completion,68.0,recovery,MO2509-P-7200,2025-09-19,7200.0,166.6,212.8,2025-09-04 09:53:02.800000+08:00,2025-09-04 11:01:02.300000+08:00,4592.000000000002,0.277310924369748,16660.0,21280.0,0.0,15.0,-0.009585555874796592,completed_two_leg
622594,622595,622610.0,623795,-1,P,2025-09-04,2025-09-04,2025-09-04,2025-09-11,2025-09-04 11:25:00+08:00,2025-09-04 13:10:00+08:00,7087.17,7126.65,temporal_completion,15.0,recovery,MO2509-P-7100,2025-09-19,7100.0,180.0,166.6,2025-09-04 11:25:02.300000+08:00,2025-09-04 13:10:02.300000+08:00,-1368.0000000000005,-0.07444444444444442,18000.0,16660.0,12.829999999999927,15.0,0.005570629743607114,completed_two_leg
622625,622626,622702.0,623826,-1,P,2025-09-04,2025-09-04,2025-09-04,2025-09-11,2025-09-04 13:26:00+08:00,2025-09-04 14:42:00+08:00,7092.65,6990.5,temporal_completion,76.0,recovery,MO2509-P-7100,2025-09-19,7100.0,179.0,233.2,2025-09-04 13:26:02.800000+08:00,2025-09-04 14:42:02.800000+08:00,5391.999999999999,0.3027932960893853,17900.0,23320.0,7.350000000000364,15.0,-0.014402233297850509,completed_two_leg
623023,623024,623075.0,624224,-1,P,2025-09-08,2025-09-08,2025-09-08,2025-09-15,2025-09-08 10:34:00+08:00,2025-09-08 11:25:00+08:00,7246.42,7272.53,temporal_completion,51.0,failure,MO2509-P-7200,2025-09-19,7200.0,133.0,124.6,2025-09-08 10:34:05.700000+08:00,2025-09-08 11:25:02.200000+08:00,-868.0000000000006,-0.06315789473684219,13300.0,12460.0,0.0,11.0,0.003603158525175232,completed_two_leg
624036,624037,624146.0,625237,1,C,2025-09-12,2025-09-12,2025-09-12,2025-09-19,2025-09-12 11:27:00+08:00,2025-09-12 14:46:00+08:00,7437.28,7419.44,temporal_completion,109.0,recovery,MO2510-C-7400,2025-10-17,7400.0,195.6,177.4,2025-09-12 11:27:20.800000+08:00,2025-09-12 14:46:36.300000+08:00,-1847.9999999999989,-0.09304703476482612,19560.0,17740.0,37.279999999999745,35.0,-0.002398726416109165,completed_two_leg
624512,624513,625022.0,625713,1,C,2025-09-16,2025-09-16,2025-09-18,2025-09-23,2025-09-16 11:23:00+08:00,2025-09-18 13:22:00+08:00,7428.16,7599.25,temporal_completion,509.0,recovery,MO2510-C-7400,2025-10-17,7400.0,182.0,290.6,2025-09-16 11:23:02.700000+08:00,2025-09-18 13:22:04.500000+08:00,10832.000000000002,0.5967032967032968,18200.0,29060.000000000004,28.159999999999854,31.0,0.023032621806746256,completed_two_leg
625106,625107,625134.0,626307,1,C,2025-09-18,2025-09-18,2025-09-19,2025-09-25,2025-09-18 14:47:00+08:00,2025-09-19 09:44:00+08:00,7438.37,7462.77,temporal_completion,27.0,failure,MO2510-C-7400,2025-10-17,7400.0,180.4,191.6,2025-09-18 14:47:02.500000+08:00,2025-09-19 09:44:02.400000+08:00,1091.9999999999989,0.06208425720620836,18040.0,19160.0,38.36999999999989,29.0,0.003280288557842681,completed_two_leg
625716,625717,625748.0,626917,-1,P,2025-09-23,2025-09-23,2025-09-23,2025-09-30,2025-09-23 11:27:00+08:00,2025-09-23 13:28:00+08:00,7290.24,7321.96,temporal_completion,31.0,recovery,MO2510-P-7300,2025-10-17,7300.0,270.8,246.0,2025-09-23 11:27:00.500000+08:00,2025-09-23 13:28:00.500000+08:00,-2508.000000000001,-0.09158050221565739,27080.0,24600.0,9.760000000000218,24.0,0.004351022737248744,completed_two_leg
625786,625787,625803.0,626987,-1,P,2025-09-23,2025-09-23,2025-09-23,2025-09-30,2025-09-23 14:07:00+08:00,2025-09-23 14:23:00+08:00,7277.44,7315.98,temporal_completion,16.0,recovery,MO2510-P-7300,2025-10-17,7300.0,263.4,232.0,2025-09-23 14:07:01+08:00,2025-09-23 14:23:02.500000+08:00,-3167.9999999999977,-0.11921032649962027,26339.999999999996,23200.0,22.5600000000004,24.0,0.005295818309735356,completed_two_leg
625841,625842,625845.0,627042,-1,P,2025-09-24,2025-09-24,2025-09-24,2025-10-09,2025-09-24 09:32:00+08:00,2025-09-24 09:35:00+08:00,7365.28,7401.79,temporal_completion,3.0,failure,MO2510-P-7400,2025-10-17,7400.0,251.6,230.8,2025-09-24 09:32:02.700000+08:00,2025-09-24 09:35:01.200000+08:00,-2107.999999999998,-0.08267090620031792,25160.0,23080.0,34.720000000000255,23.0,0.00495704168748512,completed_two_leg
626101,626102,626105.0,627302,-1,P,2025-09-25,2025-09-25,2025-09-25,2025-10-10,2025-09-25 09:52:00+08:00,2025-09-25 09:55:00+08:00,7502.82,7524.42,parent_failure,3.0,failure,MO2510-P-7500,2025-10-17,7500.0,201.0,195.6,2025-09-25 09:52:00.500000+08:00,2025-09-25 09:55:00.500000+08:00,-568.0000000000006,-0.0268656716417911,20100.0,19560.0,0.0,22.0,0.002878917527009861,completed_two_leg
626413,626414,626445.0,627614,1,C,2025-09-26,2025-09-26,2025-09-26,2025-10-13,2025-09-26 11:04:00+08:00,2025-09-26 13:05:00+08:00,7501.03,7452.93,temporal_completion,31.0,recovery,MO2510-C-7500,2025-10-17,7500.0,141.8,117.0,2025-09-26 11:04:02.900000+08:00,2025-09-26 13:05:02.400000+08:00,-2508.000000000001,-0.17489421720733433,14180.000000000002,11700.0,1.0299999999997453,21.0,-0.0064124526898304834,completed_two_leg
627342,627343,627430.0,628543,1,C,2025-10-10,2025-10-10,2025-10-10,2025-10-17,2025-10-10 10:33:00+08:00,2025-10-10 13:30:00+08:00,7599.6,7547.87,temporal_completion,87.0,failure,MO2511-C-7600,2025-11-21,7600.0,179.2,167.8,2025-10-10 10:33:02.400000+08:00,2025-10-10 13:30:20.900000+08:00,-1167.9999999999977,-0.06361607142857129,17920.0,16780.0,0.0,42.0,-0.006806937207221475,completed_two_leg
627525,627526,627562.0,628726,1,C,2025-10-13,2025-10-13,2025-10-13,2025-10-20,2025-10-13 09:36:00+08:00,2025-10-13 10:12:00+08:00,7393.56,7406.29,temporal_completion,36.0,recovery,MO2511-C-7400,2025-11-21,7400.0,199.6,197.4,2025-10-13 09:36:11.200000+08:00,2025-10-13 10:12:05.700000+08:00,-247.99999999999886,-0.011022044088176308,19960.0,19740.0,0.0,39.0,0.0017217686743598026,completed_two_leg
627793,627794,627903.0,628994,-1,P,2025-10-14,2025-10-14,2025-10-14,2025-10-21,2025-10-14 10:04:00+08:00,2025-10-14 13:23:00+08:00,7560.89,7465.9,temporal_completion,109.0,recovery,MO2511-P-7600,2025-11-21,7600.0,319.4,403.0,2025-10-14 10:04:01+08:00,2025-10-14 13:24:22+08:00,8332.000000000002,0.2617407639323732,31939.999999999996,40300.0,39.10999999999967,38.0,-0.012563335797769914,completed_two_leg
628125,628126,628363.0,629326,1,C,2025-10-15,2025-10-15,2025-10-16,2025-10-22,2025-10-15 13:06:00+08:00,2025-10-16 13:03:00+08:00,7417.12,7431.87,temporal_completion,237.0,recovery,MO2511-C-7400,2025-11-21,7400.0,181.0,172.6,2025-10-15 13:06:04.500000+08:00,2025-10-16 13:03:04.300000+08:00,-868.0000000000006,-0.04640883977900556,18100.0,17260.0,17.11999999999989,37.0,0.0019886424919646206,completed_two_leg
628812,628813,628961.0,630013,-1,P,2025-10-20,2025-10-20,2025-10-21,2025-10-27,2025-10-20 11:03:00+08:00,2025-10-21 09:31:00+08:00,7243.2,7254.32,temporal_completion,148.0,failure,MO2511-P-7200,2025-11-21,7200.0,234.4,219.2,2025-10-20 11:03:05.500000+08:00,2025-10-21 09:31:01.900000+08:00,-1548.0000000000018,-0.06484641638225264,23440.0,21920.0,0.0,32.0,0.001535233046167317,completed_two_leg
631214,631215,631385.0,632415,1,C,2025-11-03,2025-11-03,2025-11-04,2025-11-10,2025-11-03 11:05:00+08:00,2025-11-04 09:55:00+08:00,7470.23,7481.63,temporal_completion,170.0,recovery,MO2511-C-7500,2025-11-21,7500.0,103.2,96.2,2025-11-03 11:05:02.500000+08:00,2025-11-04 09:55:02.700000+08:00,-728.0,-0.0678294573643411,10320.0,9620.0,0.0,18.0,0.0015260574306279473,completed_two_leg
632357,632358,632365.0,633558,-1,P,2025-11-10,2025-11-10,2025-11-10,2025-11-17,2025-11-10 10:08:00+08:00,2025-11-10 10:15:00+08:00,7532.8,7540.83,parent_failure,7.0,failure,MO2511-P-7500,2025-11-21,7500.0,130.8,125.4,2025-11-10 10:08:02.500000+08:00,2025-11-10 10:15:02.500000+08:00,-568.0000000000006,-0.041284403669724856,13080.000000000002,12540.0,0.0,11.0,0.0010660046728971917,completed_two_leg
632701,632702,632711.0,633902,-1,P,2025-11-11,2025-11-11,2025-11-11,2025-11-18,2025-11-11 13:22:00+08:00,2025-11-11 13:31:00+08:00,7537.95,7542.03,parent_failure,9.0,failure,MO2511-P-7500,2025-11-21,7500.0,113.2,113.0,2025-11-11 13:22:02.800000+08:00,2025-11-11 13:31:02.800000+08:00,-48.000000000000284,-0.0017667844522968323,11320.0,11300.0,0.0,10.0,0.0005412612182356114,completed_two_leg
632833,632834,632872.0,634034,1,C,2025-11-12,2025-11-12,2025-11-12,2025-11-19,2025-11-12 10:04:00+08:00,2025-11-12 10:42:00+08:00,7512.07,7484.64,temporal_completion,38.0,recovery,MO2511-C-7500,2025-11-21,7500.0,85.2,73.6,2025-11-12 10:04:02.700000+08:00,2025-11-12 10:42:02.700000+08:00,-1188.000000000001,-0.13615023474178412,8520.0,7359.999999999999,12.069999999999709,9.0,-0.0036514569219934234,completed_two_leg
633300,633301,633498.0,634501,1,C,2025-11-14,2025-11-14,2025-11-14,2025-11-21,2025-11-14 09:51:00+08:00,2025-11-14 14:38:00+08:00,7569.83,7538.21,temporal_completion,197.0,failure,MO2512-C-7600,2025-12-19,7600.0,135.0,120.0,2025-11-14 09:51:04.700000+08:00,2025-11-14 14:38:00.700000+08:00,-1528.0,-0.11111111111111116,13500.0,12000.0,0.0,35.0,-0.004177108336646862,completed_two_leg
634001,634002,634023.0,635202,1,C,2025-11-19,2025-11-19,2025-11-19,2025-11-26,2025-11-19 09:32:00+08:00,2025-11-19 09:53:00+08:00,7466.64,7418.29,parent_failure,21.0,failure,MO2512-C-7500,2025-12-19,7500.0,124.2,110.2,2025-11-19 09:32:01.800000+08:00,2025-11-19 09:53:01.300000+08:00,-1428.0,-0.1127214170692431,12420.0,11020.0,0.0,30.0,-0.00647546955524847,completed_two_leg
634656,634657,634862.0,635857,-1,P,2025-11-21,2025-11-21,2025-11-24,2025-11-28,2025-11-21 13:57:00+08:00,2025-11-24 13:22:00+08:00,7128.51,7120.86,temporal_completion,205.0,recovery,MO2512-P-7100,2025-12-19,7100.0,205.0,179.0,2025-11-21 13:57:03.500000+08:00,2025-11-24 13:22:02+08:00,-2628.0,-0.12682926829268293,20500.0,17900.0,0.0,28.0,-0.0010731555402181403,completed_two_leg
636715,636716,636883.0,637916,1,C,2025-12-04,2025-12-04,2025-12-05,2025-12-11,2025-12-04 10:46:00+08:00,2025-12-05 09:33:00+08:00,7234.48,7215.76,temporal_completion,167.0,recovery,MO2512-C-7200,2025-12-19,7200.0,104.0,97.8,2025-12-04 10:46:02.200000+08:00,2025-12-05 09:33:02+08:00,-648.0000000000002,-0.059615384615384626,10400.0,9780.0,34.47999999999956,15.0,-0.0025876082316903526,completed_two_leg
637785,637786,637961.0,638986,1,C,2025-12-10,2025-12-10,2025-12-11,2025-12-17,2025-12-10 14:06:00+08:00,2025-12-11 13:01:00+08:00,7398.19,7368.29,temporal_completion,175.0,failure,MO2512-C-7400,2025-12-19,7400.0,66.0,46.0,2025-12-10 14:06:02.900000+08:00,2025-12-11 13:01:02.800000+08:00,-2028.0,-0.303030303030303,6600.0,4600.0,0.0,9.0,-0.004041529076706518,completed_two_leg
638723,638724,638740.0,639924,1,C,2025-12-16,2025-12-16,2025-12-16,2025-12-23,2025-12-16 13:44:00+08:00,2025-12-16 14:00:00+08:00,7202.26,7186.17,parent_failure,16.0,failure,MO2601-C-7200,2026-01-16,7200.0,126.2,120.6,2025-12-16 13:44:01.300000+08:00,2025-12-16 14:00:06.800000+08:00,-588.0000000000009,-0.044374009508716394,12620.0,12060.0,2.2600000000002183,31.0,-0.002234020987856633,completed_two_leg
638968,638969,639211.0,640169,1,C,2025-12-17,2025-12-17,2025-12-18,2025-12-24,2025-12-17 13:49:00+08:00,2025-12-18 13:51:00+08:00,7205.82,7282.85,temporal_completion,242.0,recovery,MO2601-C-7200,2026-01-16,7200.0,126.6,159.2,2025-12-17 13:49:01.800000+08:00,2025-12-18 13:51:04+08:00,3231.9999999999995,0.25750394944707744,12660.0,15919.999999999998,5.819999999999709,30.0,0.010689970051985798,completed_two_leg
639211,639212,639322.0,640412,-1,P,2025-12-18,2025-12-18,2025-12-19,2025-12-25,2025-12-18 13:52:00+08:00,2025-12-19 10:12:00+08:00,7283.65,7325.33,temporal_completion,110.0,failure,MO2601-P-7300,2026-01-16,7300.0,187.8,147.0,2025-12-18 13:52:08.500000+08:00,2025-12-19 10:12:02.800000+08:00,-4108.000000000001,-0.21725239616613423,18780.0,14700.0,16.350000000000364,29.0,0.005722405661996444,completed_two_leg
